title,DICD,total_profit,Name
"가문의 영광5 - 가문의 귀환",10061765,8330342500,정병식
"내가 살인범이다",10061765,20392518000,정병식
"홍길동의 후예",10061765,4259705000,정병식
마파도2,10061765,8362778700,정병식
악녀,10061761,9739662144,정병길
"내가 살인범이다",10061761,20392518000,정병길
"목숨 건 연애",20186696,363098800,정다원
"자유의 언덕",20186696,318581827,정다원
"우리 선희",20186696,530265400,정다원
"누구의 딸도 아닌 해원",20186696,273384900,정다원
"불한당: 나쁜 놈들의 세상",10031356,7674017125,변성현
리얼,10031356,3357912530,변성현
"다시 태어나도 우리",20243710,295699943,전진
풍산개,10061439,5395201500,전재홍
비몽,10061439,595238500,전재홍
"뚜르: 내 생애 최고의 49일",20215849,208911200,전일우
"시간위의 집",10060462,1020724600,장재현
"검은 사제들",10060462,42407832092,장재현
"광해, 왕이 된 남자",10060462,88908642769,장재현
특수본,10060462,8096052500,장재현
마녀,10029578,27242041463,박훈정
브이아이피,10029578,10956621835,박훈정
대호,10029578,13489904632,박훈정
신세계,10029578,34881330905,박훈정
혈투,10029578,329280000,박훈정
부당거래,10029578,20996302500,박훈정
"악마를 보았다",10029578,13403595000,박훈정
"악마를 보았다",10029578,13919416500,박훈정
"뚜르: 내 생애 최고의 49일",20215848,208911200,박형준
특별시민,20110676,10494768945,박인제
모비딕,20110676,3264596000,박인제
"뚜르: 내 생애 최고의 49일",20214827,208911200,임정하
하루,10058494,9072737842,임나무
노무현입니다,10057682,14559017612,이창재
목숨,10057682,294259600,이창재
길위에서,10057682,361603500,이창재
버닝,10057659,4714345098,이창동
싱글라이더,10057659,2685519021,이창동
우리들,10057659,340297960,이창동
도희야,10057659,830984100,이창동
"화이: 괴물을 삼킨 아이",10057659,17695683795,이창동
시,10057659,1542788950,이창동
밀양,10057659,10267556000,이창동
"두 번째 사랑",10057659,655033000,이창동
순정만화,20111837,4682641000,김새봄
"퍼펙트 게임",20158266,11220408500,정세교
"최종병기 활",20158266,55827861500,정세교
애자,20158266,13633902000,정세교
마강호텔,20158266,1247345300,정세교
"누구나 비밀은 있다",20158266,3529305500,정세교
"뷰티풀 투모로우",10060461,552273700,장재혁
사과,10050932,384127000,"밀다 바긴스카이트"
"용의주도 미스신",10002475,3743082000,권용숙
태풍태양,20128942,304884500,권경원
"마지막 늑대",20128942,303851500,권경원
"슈퍼맨이었던 사나이",10058653,3642176500,임승미
"두 사람이다",10058653,1505964500,임승미
아랑,10058653,5726173700,임승미
엄마,10058653,978382500,임승미
형,20196126,23130188893,이인혁
"강남 1970",20196126,17718699499,이인혁
표적,20196126,22256769300,이인혁
레드카펫,20196126,2405669580,이인혁
"당신, 거기 있어줄래요",20245349,9362086648,허정재
"특별수사: 사형수의 편지",20245349,9929947065,허정재
26년,10027804,21242367145,민병훈
그물,20197151,426257300,김종우
하하하,10054828,428376400,이광국
"잘 알지도 못하면서",10054828,274134500,이광국
"해변의 여인",10054828,835941500,이광국
극장전,10054828,262191500,이광국
마린보이,10054718,5503176500,이강현
데자뷰,20283049,360833100,고경민
"두 번째 사랑",20065238,655033000,김진아
럭키,10054784,56445023256,이계벽
"남쪽으로 튀어",10054784,5970851500,이계벽
커플즈,10054784,2705566500,이계벽
"야수와 미녀",10054784,8378297000,이계벽
올드보이,10054784,1928502500,이계벽
숨바꼭질,20281592,39602995500,김민정
엄마,10089595,978382500,홍성훈
"정승필 실종사건",10001827,2296093000,고현창
"비밀은 없다",20065829,2027581239,정소영
하울링,20065829,11765293500,정소영
"범죄와의 전쟁: 나쁜놈들 전성시대",20065829,36538823500,정소영
"1724 기방난동사건",20065829,1897970000,정소영
"해부학 교실",20065829,3627352500,정소영
기담,20110918,4124164500,박진성
"잘 알지도 못하면서",20156999,274134500,임오정
"해변의 여인",20156999,835941500,임오정
극장전,20156999,262191500,임오정
"범죄의 여왕",10002458,326980700,권오광
"굿바이 싱글",10002458,16912706195,권오광
돌연변이,10002458,748936684,권오광
소셜포비아,10002458,1977196563,권오광
공작,10054495,42267898976,윤종빈
검사외전,10054495,77319445264,윤종빈
허삼관,10054495,7410215569,윤종빈
"군도: 민란의 시대",10054495,36985578499,윤종빈
"범죄와의 전쟁: 나쁜놈들 전성시대",10054495,36538823500,윤종빈
"비스티 보이즈",10054495,4785467000,윤종빈
"무서운 이야기 3 : 화성에서 온 소녀",20128050,784148500,김민
그랜드파더,10055931,230206600,이서
말아톤,10055931,26284943000,이서
"후회하지 않아",10056129,263049900,이송희일
주문진,10086840,372281300,하명중
"어머니는 죽지 않는다",10086840,705081000,하명중
해결사,10055192,13844624000,이두용
사생결단,10055192,10934307100,이두용
똥파리,10036887,842501700,손원평
가루지기,10036887,1777803000,손원평
다세포소녀,10036887,2862391500,손원평
허스토리,10027774,2500814949,민규동
"당신, 거기 있어줄래요",10027774,9362086648,민규동
간신,10027774,8946889910,민규동
"내 아내의 모든 것",10027774,34222160500,민규동
"세상에서 가장 아름다운 이별",10027774,2297005000,민규동
"김종욱 찾기",10027774,8208944000,민규동
"끝과 시작",10027774,274964000,민규동
키친,10027774,931460100,민규동
"서양 골동 양과자점 앤티크",10027774,7420399500,민규동
"내 생애 가장 아름다운 일주일",10027774,14710541000,민규동
허스토리,10027774,2500814949,민규동
"무서운 이야기 3 : 화성에서 온 소녀",10027774,784148500,민규동
"무서운 이야기 2",10027774,3393767500,민규동
"무서운 이야기",10027774,2452368566,민규동
만추,10006116,6330669900,김태용
"가족의 탄생",10006116,1220941000,김태용
"모차르트 락 오페라",20110332,229835000,정성복
체포왕,10058845,6413325500,임찬익
"어린 왕자",10058845,493278500,임찬익
"나의 결혼원정기",10058845,3860195500,임찬익
"사랑해, 말순씨",10058845,2191787000,임찬익
"꽃피는 봄이 오면",10058845,3201626000,임찬익
"인어 공주",10058845,2828706500,임찬익
"극장판 안녕 자두야",20159110,2135647300,이정익
천군,10027766,5852391000,민경원
사랑,20136995,13446137500,임준현
가족,10058081,8051239500,이혁수
가족,10058081,1073144500,이혁수
"지슬 - 끝나지 않은 세월2",10050307,991568200,오멸
시간이탈자,20184482,9731838195,이혜연
"눈부신 날에",10028460,1729412500,박광수
마마,20156577,1642407500,"안드레스 무시에티"
시간이탈자,10002002,9731838195,곽재용
데이지,10002002,5754065300,곽재용
"내 여자친구를 소개합니다",10002002,8329341500,곽재용
복숭아나무,20184561,240262112,오세인
사이코메트리,20280129,3978495129,"토마스 로우스"
"블랙 가스펠",20188501,367328500,서정신우
헬머니,20186469,4122996972,권현석
"퍼펙트 게임",10029586,11220408500,박희곤
"인사동 스캔들",10029586,7780811000,박희곤
된장,20162131,334175900,김아영
공범자들,20235206,2035223800,최승호
자백,20235206,1131393200,최승호
타워,10005886,37654858000,김지훈
7광구,10005886,19391653500,김지훈
"화려한 휴가",10005886,44098470600,김지훈
"목포는 항구다",10005886,2673832500,김지훈
"사랑하니까, 괜찮아",10002015,1296756200,곽지균
가시,10060625,1095301000,장현수
"누구나 비밀은 있다",10060625,3529305500,장현수
추격자,20127451,33986449500,김선경
트릭,10089036,297957300,"닐 호너"
계춘할망,10047036,3599680348,양익준
"나의 절친 악당들",10047036,1054470664,양익준
똥파리,10047036,842501700,양익준
"비밀은 없다",10071129,2027581239,차성덕
"미쓰 홍당무",10071129,3603598500,차성덕
"사라진 밤",10071129,10697981316,차성덕
히말라야,20114792,60175111015,이종석
국제시장,20114792,110933981730,이종석
"더 킥",20114792,351561500,이종석
리턴,20114792,4271865500,이종석
"너는 내 운명",20135294,17653752500,김민지
리턴,20157483,4271865500,임일진
덕혜옹주,10088463,44068865409,허진호
덕혜옹주,10088463,44395967609,허진호
호우시절,10088463,2139360500,허진호
행복,10088463,7737599000,허진호
외출,10088463,4376240500,허진호
오감도,10088463,3074373500,허진호
해무(海霧),10031641,11688465619,봉준호
설국열차,10031641,67011377000,봉준호
마더,10031641,19967462500,봉준호
괴물,10031641,64802996000,봉준호
괴물,10031641,66715881300,봉준호
남극일기,10031641,5478113500,봉준호
함정,10024437,2090877200,"마크 펠링톤"
"쓰리 썸머 나잇",10005243,616132846,김유성
"누가 그녀와 잤을까?",10005243,2068632100,김유성
"연애의 맛",10004879,1725990153,김아론
청연,10004879,3106648400,김아론
숨바꼭질,20251890,39602995500,김진아
뫼비우스,20166961,255508579,황규일
"파괴된 사나이",10071889,7683092100,천주영
국가대표,10071889,57570773000,천주영
"죽여주는 여자",10057210,884934300,이재용
"두근두근 내 인생",10057210,6256243213,이재용
"두근두근 내 인생",10057210,12291081634,이재용
여배우들,10057210,3776407000,이재용
다세포소녀,10057210,2862391500,이재용
"흥부: 글로 세상을 바꾼 자",10065272,3381050200,조근현
번개맨,10065272,516736500,조근현
26년,10065272,21242367145,조근현
"후궁 : 제왕의 첩",10065272,19330302500,조근현
"마이 웨이",10065272,15995187000,조근현
"두 여자",10065272,967522000,조근현
"슬픔보다 더 슬픈 이야기",10065272,4724214000,조근현
"1724 기방난동사건",10065272,1897970000,조근현
"고고 70",10065272,3865123500,조근현
가루지기,10065272,1777803000,조근현
"라듸오 데이즈",10065272,1394050500,조근현
"마이 파더",10065272,5641848000,조근현
"지금 사랑하는 사람과 살고 있습니까?",10065272,7004658500,조근현
"전설의 고향",10065272,2246522500,조근현
허브,10065272,7652767000,조근현
음란서생,10065272,14944528700,조근현
"형사; Duelist",10065272,5845646000,조근현
천군,10065272,5852391000,조근현
"인어 공주",10065272,2828706500,조근현
"오늘의 연애",10029363,14924654487,박진표
공범,10029363,12333110882,박진표
"내 사랑 내 곁에",10029363,15584755500,박진표
"그놈 목소리",10029363,17598617600,박진표
"너는 내 운명",10029363,17653752500,박진표
"석조저택 살인사건",10003489,2829106886,김휘
"퇴마: 무녀굴",10003489,951843500,김휘
이웃사람,10003489,15839136310,김휘
이웃사람,10003489,18089137369,김휘
"시체가 돌아왔다",10003489,7360631000,김휘
댄싱퀸,10003489,30130610500,김휘
7광구,10003489,19391653500,김휘
"심야의 F.M.",10003489,9179188500,김휘
하모니,10003489,21641740000,김휘
해운대,10003489,81025004000,김휘
"색즉시공 시즌2",10003489,13466476000,김휘
"무서운 이야기 2",10003489,3393767500,김휘
"가려진 시간",10047368,3948158400,엄태화
마녀,10047368,27242041463,엄태화
만신,10047368,271945300,엄태화
기담,10047368,4124164500,엄태화
"친절한 금자씨",10047368,20483051393,엄태화
"순수의 시대",20157905,3741046828,유수민
하이힐,20157905,2750311500,유수민
황해,20157905,17497165500,유수민
해무(海霧),20110970,11688465619,박현철
설국열차,20110970,67011377000,박현철
7광구,20110970,19391653500,박현철
마더,20110970,19967462500,박현철
"비스티 보이즈",20110970,4785467000,박현철
1급기밀,10089413,1728722300,홍기선
"이태원 살인사건",10089413,3978029000,홍기선
"극장판 또봇: 로봇군단의 습격",20276549,1090835800,고동우
썸,20276329,1488328000,정은비
도마뱀,20276289,2307824200,오혜진
"터널 3D",20121241,620874000,정하린
가시,20212689,1095301000,김현우
통증,20212689,5246996000,김현우
머니백,20238387,417495600,허준형
레이디버그,20275130,310302500,장성
"두 개의 문",10058080,488796800,이혁상
괴물,20274609,64802996000,민아인
괴물,20274609,66715881300,민아인
"탐정 홍길동: 사라진 마을",10065952,11515559845,조성희
늑대소년-확장판,10065952,2869918500,조성희
늑대소년,10065952,46593140500,조성희
아수라,10004596,20579716662,김성수
감기,10004596,21774884000,김성수
중천,10004596,8581442100,김성수
아가씨,10029381,35211229991,박찬욱
"비밀은 없다",10029381,2027581239,박찬욱
무뢰한,10029381,3262380431,박찬욱
설국열차,10029381,67011377000,박찬욱
박쥐,10029381,14835559500,박찬욱
"미쓰 홍당무",10029381,3603598500,박찬욱
"싸이보그지만 괜찮아",10029381,3983748800,박찬욱
"소년, 천국에 가다",10029381,1258000500,박찬욱
"친절한 금자씨",10029381,20483051393,박찬욱
올드보이,10029381,1928502500,박찬욱
"쓰리 몬스터",10029381,1159253000,박찬욱
차이나타운,20183664,11990707878,한준희
사이코메트리,20183664,3978495129,한준희
"성실한 나라의 앨리스",20112403,349943500,안국진
시,20112403,1542788950,안국진
"작은 연못",20112403,311840500,안국진
소수의견,10004620,2892681205,김성제
"혈의 누",10004620,12367486506,김성제
화장,10058483,1074486100,임권택
"달빛 길어올리기",10058483,362910000,임권택
천년학,10058483,847948500,임권택
하류인생,10058483,1470927500,임권택
연평해전,10006188,45566111330,김학순
데이지,20274211,5754065300,"렌 징징"
"뷰티 인사이드",20143077,16155829131,백종열
설국열차,20143077,67011377000,백종열
커플즈,20143077,2705566500,백종열
"그놈 목소리",20143077,17598617600,백종열
"연애의 목적",20143077,9846423390,백종열
"S 다이어리",20143077,7024070500,백종열
올드보이,20143077,1928502500,백종열
"잘못된 만남",20273329,308882000,김금실
여교사,20191068,961785460,김태용
"특종: 량첸살인기",10015745,4754763118,노덕
"연애의 온도",10015745,13799922446,노덕
우리들,20113672,340297960,윤가은
"찌라시: 위험한 소문",20113672,9111748087,윤가은
손님,20113672,6385937880,윤가은
"비밀은 없다",10054739,2027581239,이경미
"미쓰 홍당무",10054739,3603598500,이경미
"나를 잊지 말아요",20065265,3409535000,이윤정
"달콤, 살벌한 연인",20065265,13426707100,이윤정
"나를 잊지 말아요",20065265,3409535000,이윤정
골든슬럼버,10066810,11412768798,조의석
마스터,10066810,58068236865,조의석
감시자들,10066810,39380162179,조의석
"조용한 세상",10066810,937877400,조의석
"당신, 거기 있어줄래요",10089855,9362086648,홍지영
결혼전야,10089855,8444337719,홍지영
키친,10089855,931460100,홍지영
"서양 골동 양과자점 앤티크",10089855,7420399500,홍지영
"무서운 이야기",10089855,2452368566,홍지영
"우리는 형제입니다",10060535,7263255399,장진
하이힐,10060535,2750311500,장진
"로맨틱 헤븐",10060535,542739500,장진
퀴즈왕,10060535,4188846000,장진
된장,10060535,334175900,장진
"굿모닝 프레지던트",10060535,18567863300,장진
"강철중: 공공의 적 1-1",10060535,28638460100,장진
"바르게 살자",10060535,13944930000,장진
아들,10060535,2886902500,장진
"거룩한 계보",10060535,8759204600,장진
"박수칠 때 떠나라",10060535,13181626500,장진
"웰컴 투 동막골",10060535,40328508500,장진
"아는 여자",10060535,4686013500,장진
댄싱퀸,20112503,30130610500,조진모
"수상한 고객들",20112503,7953428000,조진모
"예의없는 것들",10029415,4326582400,박철희
"예의없는 것들",10029415,4886772800,박철희
페이스,10029415,1534151500,박철희
귀여워,10004779,327192000,김수현
김씨표류기,20166705,4736518000,구교환
동창생,20124307,7010197126,박홍수
"내 아내의 모든 것",20124307,34222160500,박홍수
고지전,20124307,21968680600,박홍수
의형제,20124307,40153729000,박홍수
"영화는 영화다",20124307,8967441000,박홍수
궁녀,20124307,9038167500,박홍수
"동갑내기 과외하기 레슨 2",20124307,3309177500,박홍수
마마,20146447,1642407500,김태영
일사각오,20195495,679742500,권혁만
"그 사람 그 사랑 그 세상",20195495,302239000,권혁만
일사각오,20269333,679742500,고문안
사이코메트리,10002500,3978495129,권호영
평행이론,10002500,6793066000,권호영
숨바꼭질,10002500,39602995500,권호영
사과,10004197,384127000,김민숙
약장수,20211566,314542400,유재현
장수상회,20211566,8737864643,유재현
용의자,10008638,30037161000,"니콜라스 로에그"
순종,20246329,418376200,이주훈
"이태원 살인사건",20112331,3978029000,박제욱
"내 심장을 쏴라",10019026,2856859132,류훈
페이스메이커,10019026,3443753000,류훈
비밀애,10019026,1206812000,류훈
"아내가 결혼했다",10019026,12062180000,류훈
순종,20246309,418376200,김동민
형,10002413,23130188893,권수경
"맨발의 기봉이",10002413,12239242400,권수경
트릭,20225826,297957300,이창열
"악마를 보았다",20211526,13403595000,김기범
"악마를 보았다",20211526,13919416500,김기범
"꿈은 이루어진다",20153077,718090000,김성준
"식객2 : 김치전쟁",20153077,3243969500,김성준
"누가 그녀와 잤을까?",20153077,2068632100,김성준
"나의 사랑 나의 신부",10058842,16636404305,임찬상
"효자동 이발사",10058842,4855872900,임찬상
터널,10058842,56792964517,임찬상
터널,10058842,57530028417,임찬상
"우리별 일호와 얼룩소",20157081,292031500,정유경
"두 남자",20244789,459566121,이성태
"역전의 명수",20110995,3222783000,박흥식
하루,20110995,9072737842,박흥식
연평해전,10029478,45566111330,박헌수
"성실한 나라의 앨리스",10029478,349943500,박헌수
소셜포비아,10029478,1977196563,박헌수
"완벽한 파트너",10029478,676141000,박헌수
비밀애,10029478,1206812000,박헌수
"브라보 마이 라이프",10029478,460596500,박헌수
"투 가이즈",10029478,3584851500,박헌수
판도라,10029181,36067171064,박정우
연가시,10029181,32175400664,박정우
쏜다,10029181,1945217400,박정우
"강력 3반",10029181,5053205500,박정우
"바람의 전설",10029181,636285500,박정우
"돌이킬 수 없는",20110814,465532500,박수영
가시,10006085,1095301000,김태균
"맨발의 꿈",10006085,2372206500,김태균
크로싱,10006085,5639910500,김태균
"백만장자의 첫사랑",10006085,3375971500,김태균
"늑대의 유혹",10006085,8023653000,김태균
변산,10057485,4014072273,이준익
박열,10057485,18094175795,이준익
대배우,10057485,1246200228,이준익
동주,10057485,8870143589,이준익
"그날의 분위기",10057485,5149571612,이준익
사도,10057485,48844889501,이준익
소원,10057485,18529880600,이준익
평양성,10057485,12684530500,이준익
"구르믈 버서난 달처럼",10057485,10241690500,이준익
"님은 먼 곳에",10057485,11200872500,이준익
궁녀,10057485,9038167500,이준익
"즐거운 인생",10057485,7874566500,이준익
"라디오 스타",10057485,9860797500,이준익
도마뱀,10057485,2307824200,이준익
"왕의 남자",10057485,66014775400,이준익
"달마야, 서울 가자",10057485,4469579500,이준익
라이어,10003582,706033000,김경형
리턴,20263844,4271865500,"미사와 타쿠야"
무방비도시,10055840,10591149500,이상기
"바람의 파이터",10055840,8769832000,이상기
"바람의 파이터",10055840,9158945500,이상기
터널,20263809,56792964517,"로드리고 그란데"
터널,20263809,57530028417,"로드리고 그란데"
"미쓰 와이프",10000970,7387086869,강효진
"육혈포 강도단",10000970,8651186000,강효진
펀치레이디,10000970,243405000,강효진
"고산자, 대동여지도",10000873,7801007258,강지은
"고산자, 대동여지도",10000873,599122500,강지은
"강철중: 공공의 적 1-1",10000873,28638460100,강지은
도마뱀,10000873,2307824200,강지은
실미도,10000873,10923920500,강지은
꼭두각시,10089612,227941500,홍수동
워낭소리,10089612,19075737900,홍수동
"우리 학교",10089612,210875100,홍수동
"위대한 소원",20209287,2440004213,남대중
"나를 기억해",20178069,1229698892,이한욱
숨바꼭질,20178069,39602995500,이한욱
"가족의 탄생",20262190,1220941000,권일형
"소년, 천국에 가다",10055390,1258000500,이무영
비상,20244338,221371000,이민우
비상,20244338,217973600,이민우
명량,10006204,132998319910,김한민
명량,10006204,135753322310,김한민
"최종병기 활",10006204,55827861500,김한민
핸드폰,10006204,4221938000,김한민
"극락도 살인사건",10006204,13328932000,김한민
사냥,10006204,4912658515,김한민
"국가대표 2",10005717,5474392042,김종현
"미스터 고",10005717,9337976000,김종현
"마이 뉴 파트너",10005717,1699031500,김종현
"슈퍼스타 감사용",10005717,4073017000,김종현
"무현, 두 도시 이야기",20191146,1519091100,이일하
"슈퍼 프렌즈",20239406,663075600,이원재
"범죄의 여왕",20162031,326980700,이요섭
"굿바이 싱글",20162031,16912706195,이요섭
므이,20162031,1067080000,이요섭
"천년여우 여우비",10055997,2496355500,이성강
혼숨,20246149,2258422445,이두환
"범죄의 여왕",20112191,326980700,우문기
"굿바이 싱글",20112191,16912706195,우문기
만신,20112191,271945300,우문기
모던보이,20112191,4992149500,우문기
추격자,10004672,33986449500,김세연
"순수의 시대",20111254,3741046828,안상훈
블라인드,20111254,18390012500,안상훈
아랑,20111254,5726173700,안상훈
...ing,20111254,217269000,안상훈
달빛궁궐,20111134,1148146700,손현희
"내 생애 최악의 남자",20111134,2877614000,손현희
허브,20111134,7652767000,손현희
"그해 여름",20111134,1744090200,손현희
"불꽃처럼 나비처럼",10031639,12302961500,봉만대
신데렐라,10031639,3333808000,봉만대
"빅뱅 메이드",20238366,464727700,변진호
"화이트: 저주의 멜로디",10004500,5587166000,김선
"무서운 이야기 3 : 화성에서 온 소녀",10004500,784148500,김선
"무서운 이야기",10004500,2452368566,김선
"고산자, 대동여지도",10030297,7801007258,백상열
"고산자, 대동여지도",10030297,599122500,백상열
"주유소 습격사건 2",10030297,5379208500,백상열
"권순분여사 납치사건",10030297,9807862000,백상열
도마뱀,10030297,2307824200,백상열
"공공의 적 2",10030297,20091127000,백상열
"귀신이 산다",10030297,11898748500,백상열
실미도,10030297,10923920500,백상열
목격자,20258511,21393452647,"알렉산더 버거"
목격자,20258497,21393452647,"크리스트 아이보비"
목격자,20258510,21393452647,"휴고 리조"
화차,10060422,18459203000,장은연
"Mr.로빈 꼬시기",10060422,3990360200,장은연
어깨동무,10060422,753985500,장은연
"달빛 길어올리기",20189612,362910000,김미영
천년학,20189612,847948500,김미영
하류인생,20189612,1470927500,김미영
"범죄의 여왕",10058226,326980700,이홍민
"인천상륙작전 : 익스텐디드 에디션(확장판)",10057235,220051200,이재한
인천상륙작전,10057235,55069686503,이재한
포화속으로,10057235,23831958600,이재한
"내 머리 속의 지우개",10057235,11919939500,이재한
"효자동 이발사",10087623,4855872900,한승림
글로리데이,20112573,1486835668,최정열
평행이론,20112573,6793066000,최정열
"내 사랑 내 곁에",20112573,15584755500,최정열
"우아한 세계",20112573,6161685500,최정열
아이들...,10054878,13579712500,이규만
리턴,10054878,4271865500,이규만
뫼비우스,20182772,255508579,고형동
"I am",20252329,245731000,이지은
하루,20252271,9072737842,박준형
목격자,20212509,21393452647,오동하
황진이,10040579,7763409000,신정균
"엽기적인 그녀 2",20132735,594260900,신은영
"남과 여",20132735,1651122533,신은영
"달콤한 인생",20132735,7233790500,신은영
번개맨,20230986,516736500,신동훈
"마이 블랙 미니드레스",20230986,2318884500,신동훈
비몽,20230986,595238500,신동훈
사냥,20189647,4912658515,송은주
목격자,10065265,21393452647,조규장
"그날의 분위기",10065265,5149571612,조규장
"극장판 안녕 자두야",20234506,2135647300,손석우
"날, 보러와요",10061983,8836144063,정영헌
"그놈 목소리",10061983,17598617600,정영헌
"너는 내 운명",10061983,17653752500,정영헌
곡성,20112451,55863520382,배종대
"시체가 돌아왔다",20112451,7360631000,배종대
해어화,20110989,3768200759,박흥식
"협녀, 칼의 기억",20110989,3360045489,박흥식
"사랑해, 말순씨",20110989,2191787000,박흥식
"인어 공주",20110989,2828706500,박흥식
좋아해줘,20110969,6572774337,박현진
"6년째 연애중",20110969,7422697000,박현진
"오래된 정원",20110969,1490000000,박현진
"극장판 프랭키와 친구들: 생명의 나무",20134495,410518600,박정오
"지구대표 롤링스타즈",20134495,230047000,박정오
오빠생각,10058005,8060591287,이한
손님,10058005,6385937880,이한
"연애의 맛",10058005,1725990153,이한
"오늘의 연애",10058005,14924654487,이한
"우아한 거짓말",10058005,11727860300,이한
완득이,10058005,38532269000,이한
"내 사랑",10058005,6315244000,이한
청춘만화,10058005,9785168000,이한
사냥,20247715,4912658515,조영준
꾼,20245689,31313568795,정재익
그놈이다,10054518,8098811152,윤준형
베스트셀러,10054518,7983184500,윤준형
"언니가 간다",10054518,947570700,윤준형
"야수와 미녀",10054518,8378297000,윤준형
"주먹이 운다(Crying Fist)",10054518,9322812000,윤준형
"바람의 파이터",20162812,8769832000,김진도
"바람의 파이터",20162812,9158945500,김진도
늑대소년,10059093,46593140500,"다비드 얀센"
침묵,20243789,3930219264,박수남
가시,20243447,1095301000,"우메자와 소이치"
블라인드,20239808,18390012500,신규민
손님,20242506,6385937880,"셰인 다니엘센"
용의자,10089156,30037161000,"호세 미구엘 리베이로"
비밀,20241086,369339300,정부경
귀향,10050947,27248705990,"오토 프레밍거"
"은밀하게 위대하게",20130878,48700887413,조석현
쌍화점,20130878,25411823400,조석현
"라듸오 데이즈",20130878,1394050500,조석현
뚝방전설,20130878,2132943200,조석현
오늘,10057326,713525000,이정향
"봉이 김선달",10087818,16226580642,한홍열
복면달호,10006269,9008143000,김현수
몽타주,10072289,15002458500,최빛나
하류인생,10037050,1470927500,송능한
"옥희의 영화",10056927,281740900,이유림
파주,10056927,969489100,이유림
"멋진 하루",10056927,2586052500,이유림
사과,10056927,384127000,이유림
판도라,20215386,36067171064,김찬년
워낭소리,10057749,19075737900,이충렬
만신,20235166,271945300,한선희
"말하는 건축가",20235166,307694700,한선희
"마당을 나온 암탉",10006478,14670355000,김환태
"로봇, 소리",10058219,3519595560,이호재
작전,10058219,10086067500,이호재
약장수,20138384,314542400,조치언
가시,20138384,1095301000,조치언
"연애의 온도",20138384,13799922446,조치언
"맨발의 꿈",20138384,2372206500,조치언
열정같은소리하고있네,10061628,4761399902,정기훈
반창꼬,10061628,17911274787,정기훈
애자,10061628,13633902000,정기훈
"고死 : 피의 중간고사",10061628,10204359000,정기훈
"극적인 하룻밤",10086669,2616673429,하기호
"라듸오 데이즈",10086669,1394050500,하기호
"우리 집에 왜 왔니",10090150,1411607500,황수아
"바람피기 좋은 날",10060160,10738218900,장문일
파랑주의보,10060160,1453890000,장문일
"쓰리 썸머 나잇",10004438,616132846,김상진
투혼,10004438,1432123500,김상진
"주유소 습격사건 2",10004438,5379208500,김상진
"권순분여사 납치사건",10004438,9807862000,김상진
"공공의 적 2",10004438,20091127000,김상진
"귀신이 산다",10004438,11898748500,김상진
"독전: 익스텐디드 컷",10058049,844714600,이해영
독전,10058049,43484892913,이해영
"경성학교: 사라진 소녀들",10058049,2749609100,이해영
26년,10058049,21242367145,이해영
페스티발,10058049,1517889500,이해영
"천하장사 마돈나",10058049,3552058700,이해영
"천하장사 마돈나",10058049,1652561200,이해영
"아라한 장풍대작전",10058049,5207878000,이해영
"안녕! 유에프오",10058049,250534000,이해영
"조작된 도시",10028469,20143992587,박광현
"웰컴 투 동막골",10028469,40328508500,박광현
함정,10002567,2090877200,권형진
웨딩드레스,10002567,997380500,권형진
트럭,10002567,3730899000,권형진
"호로비츠를 위하여",10002567,2813074600,권형진
비밀,20238071,369339300,이아린
"탐정 : 더 비기닝",10005643,20463956973,김정훈
"쩨쩨한 로맨스",10005643,15800299000,김정훈
"위험한 상견례 2",10005932,3575384754,김진영
"위험한 상견례",10005932,19174920500,김진영
청담보살,10005932,9599189500,김진영
"아기와 나",10005932,2641412500,김진영
마파도2,10005932,8362778700,김진영
"돈 텔 파파",10005932,3481025000,김진영
"돈 텔 파파",10005932,902219500,김진영
조선마술사,10003845,4650016527,김대승
"후궁 : 제왕의 첩",10003845,19330302500,김대승
가을로,10003845,3653445400,김대승
"혈의 누",10003845,12367486506,김대승
하류인생,10003845,1470927500,김대승
"나의 절친 악당들",10058591,1054470664,임상수
"돈의 맛",10058591,8780178611,임상수
하녀,10058591,17038639000,임상수
"오래된 정원",10058591,1490000000,임상수
"그때 그 사람들",10058591,5777895500,임상수
"성난 변호사",10088447,8723650039,허종호
카운트다운,10088447,3630557000,허종호
"눈부신 날에",10088447,1729412500,허종호
암살,10072187,98463522781,최동훈
도둑들,10072187,91872987000,최동훈
도둑들,10072187,93665632500,최동훈
전우치,10072187,44092710000,최동훈
중천,10072187,8581442100,최동훈
타짜,10072187,36181314700,최동훈
"소년, 천국에 가다",10072187,1258000500,최동훈
"그때 그 사람들",10072187,5777895500,최동훈
"범죄의 재구성",10072187,6132877000,최동훈
아수라,10006219,20579716662,김해곤
"끝까지 간다",10006219,27007303900,김해곤
"집으로 가는 길",10006219,13049026745,김해곤
"고령화 가족",10006219,8169492153,김해곤
무적자,10006219,11629780500,김해곤
숙명,10006219,5680873500,김해곤
"사랑방 선수와 어머니",10006219,3286151000,김해곤
"누가 그녀와 잤을까?",10006219,2068632100,김해곤
"가문의 부활 - 가문의 영광3",10006219,15996330400,김해곤
"연애, 그 참을 수 없는 가벼움",10006219,3611679500,김해곤
"가문의 위기(가문의 영광2)",10006219,28622355500,김해곤
"달콤한 인생",10006219,7233790500,김해곤
