﻿pro_rank,title,open_date,total_profit,ticket,total_ticket,screen,screen_shot,make_c,dist_c,mov_class,genre,director,actor,actorS,D,DsumP,DavgP,DminP,DmaxP,mc,MsumP,MavgP,MminP,MmaxP,A,AsumP,AavgP,AminP,AmaxP,Ass,ASsumP,ASavgP,ASminP,ASmaxP
390,스플릿,2016.11.9,6102712539,758195,758195,702,32618,오퍼스픽쳐스,오퍼스픽쳐스,15세이상관람가,드라마,최국희,유지태,이정현,최국희,6102712539,6102712539,6102712539,6102712539,오퍼스픽쳐스,1.37314E+11,17164237589,387323000,47102707500,유지태,16815850880,2802641813,391554441,6102712539,이정현,6102712539,6102712539,6102712539,6102712539
287,슬로우 비디오,2014.10.2,8913092219,1169031,1169562,618,40663,"이십세기폭스 인터내셔널 프로덕션,(주)영화사AK기쁜우리젊은날",이십세기폭스코리아(주),12세이상관람가,"드라마,코미디",김영탁,차태현,남상미,김영탁,30970058719,15485029360,8913092219,22056966500,"이십세기폭스 인터내셔널 프로덕션,(주)영화사AK기쁜우리젊은날",8913092219,8913092219,8913092219,8913092219,차태현,1.72388E+11,19154232238,594260900,53800771400,남상미,8913092219,8913092219,8913092219,8913092219
448,슬픔보다 더 슬픈 이야기,2009.3.11,4724214000,715800,715800,353,35118,(주)코어콘텐츠미디어,(주)쇼박스,15세이상관람가,"멜로/로맨스,드라마",원태연,권상우,이보영,원태연,4724214000,4724214000,4724214000,4724214000,(주)코어콘텐츠미디어,10526532000,5263266000,4724214000,5802318000,권상우,38810490973,9702622743,3837152000,20463956973,이보영,4724214000,4724214000,4724214000,4724214000
687,시,2010.5.13,1542788950,218418,218418,165,11707,"파인하우스필름(주),(주)유니코리아문예투자",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,이창동,윤정희,이다윗,이창동,11810344950,5905172475,1542788950,10267556000,"파인하우스필름(주),(주)유니코리아문예투자",1542788950,1542788950,1542788950,1542788950,윤정희,1542788950,1542788950,1542788950,1542788950,이다윗,1542788950,1542788950,1542788950,1542788950
268,시간이탈자,2016.4.13,9731838195,1202384,1202384,733,55075,"씨제이이앤엠(주),상상필름(주)",씨제이이앤엠(주),15세이상관람가,스릴러,곽재용,임수정,조정석,곽재용,18061179695,9030589848,8329341500,9731838195,"씨제이이앤엠(주),상상필름(주)",9731838195,9731838195,9731838195,9731838195,임수정,64926584442,9275226349,217269000,34222160500,조정석,9731838195,9731838195,9731838195,9731838195
133,시라노; 연애조작단,2010.9.16,19838443000,2681309,2684798,415,77710,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",김현석,엄태웅,이민정,김현석,54218807920,10843761584,1899792000,19838443000,(주)명필름,68535281533,11422546922,1074486100,30220536000,엄태웅,70113766000,11685627667,1194185500,30220536000,이민정,19838443000,19838443000,19838443000,19838443000
345,시실리 2km,2004.8.13,7340447000,1152668,1152668,86,13327,한맥영화(주),(주)쇼박스,15세관람가,코미디,신정원,권오중,김윤석,신정원,34652977000,8663244250,6731202500,12531840500,한맥영화(주),17585643100,5861881033,2195709100,8049487000,권오중,23665652800,4733130560,366717200,8049487000,김윤석,40960184295,10240046074,7340447000,17695683795
818,시실리 2km,2004.8.13,8049487000,110528,1263196,64,3592,한맥영화(주),(주)쇼박스,15세관람가,코미디,신정원,권오중,김윤석,신정원,34652977000,8663244250,6731202500,12531840500,한맥영화(주),17585643100,5861881033,2195709100,8049487000,권오중,23665652800,4733130560,366717200,8049487000,김윤석,40960184295,10240046074,7340447000,17695683795
344,시체가 돌아왔다,2012.3.29,7360631000,986923,986923,435,36705,(주)씨네이천,씨제이이앤엠(주),15세이상관람가,"범죄,드라마",우선호,이범수,류승범,우선호,7360631000,7360631000,7360631000,7360631000,(주)씨네이천,88153649881,11019206235,253673000,39869706381,이범수,34756471000,6951294200,4073017000,10204359000,류승범,55720653000,11144130600,7360631000,22486492000
320,시크릿,2009.12.3,7957651500,1043602,1043602,408,34479,"(주)그린피쉬픽쳐스,(주)제이케이필름",씨제이엔터테인먼트,청소년관람불가,"스릴러,드라마,미스터리",윤재구,차승원,송윤아,윤재구,9095317747,4547658874,1137666247,7957651500,"(주)그린피쉬픽쳐스,(주)제이케이필름",7957651500,7957651500,7957651500,7957651500,차승원,69251563406,9893080487,1431751800,23831958600,송윤아,10919032500,5459516250,2961381000,7957651500
141,식객,2007.11.1,18979312500,2964374,2964374,406,67299,쇼이스트(주),씨제이엔터테인먼트,12세이상관람가,드라마,전윤수,김강우,이하나,전윤수,36447779800,9111944950,359247800,18979312500,쇼이스트(주),18979312500,18979312500,18979312500,18979312500,김강우,60315989546,6701776616,304884500,18979312500,이하나,18979312500,18979312500,18979312500,18979312500
547,식객2 : 김치전쟁,2010.1.28,3243969500,462714,462714,347,22753,㈜이룸영화사,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,드라마,"백동훈,김길형",김정은,진구,"백동훈,김길형",3243969500,3243969500,3243969500,3243969500,㈜이룸영화사,3633344000,1816672000,389374500,3243969500,김정은,5526846600,1842282200,867603000,3243969500,진구,52870259830,13217564958,329280000,45566111330
434,신기전,2008.9.4,4926508500,742113,742113,585,12207,(주)시네마서비스글로벌,씨제이엔터테인먼트,15세이상관람가,"사극,드라마,액션,전쟁",김유진,정재영,한은정,김유진,29252854500,14626427250,4926508500,24326346000,(주)시네마서비스글로벌,59152296200,11830459240,542739500,24326346000,정재영,1.26748E+11,9053463904,663144000,25437192500,한은정,29252854500,14626427250,4926508500,24326346000
134,신기전,2008.9.4,24326346000,2986316,3728429,547,66256,(주)시네마서비스글로벌,씨제이엔터테인먼트,15세이상관람가,"사극,드라마,액션,전쟁",김유진,정재영,한은정,김유진,29252854500,14626427250,4926508500,24326346000,(주)시네마서비스글로벌,59152296200,11830459240,542739500,24326346000,정재영,1.26748E+11,9053463904,663144000,25437192500,한은정,29252854500,14626427250,4926508500,24326346000
536,신데렐라,2006.8.17,3333808000,555517,555517,181,14332,(주)미니필름,(주)쇼박스,15세관람가,공포(호러),봉만대,도지원,신세경,봉만대,3333808000,3333808000,3333808000,3333808000,(주)미니필름,3333808000,3333808000,3333808000,3333808000,도지원,3577213000,1788606500,243405000,3333808000,신세경,54664369204,13666092301,3333808000,32373120927
470,신부수업,2004.8.5,4255397500,675466,675466,113,9920,기획시대(주),코리아픽쳐스(주),12세관람가,"드라마,멜로/로맨스",허인무,하지원,권상우,허인무,14227049000,4742349667,2318884500,7652767000,기획시대(주),56036769100,9339461517,625824000,44098470600,하지원,74798953721,9349869215,363098800,19391653500,권상우,44354951100,8870990220,4255397500,23831958600
665,신석기 블루스,2004.12.30,1797632500,282552,282552,99,7678,㈜팝콘필름,(주)쇼박스,15세관람가,코미디,김도혁,김현주,이종혁,김도혁,1797632500,1797632500,1797632500,1797632500,㈜팝콘필름,37974628500,7594925700,1797632500,17497165500,김현주,1797632500,1797632500,1797632500,1797632500,이종혁,10538363500,2634590875,1394050500,3743082000
70,신세계,2013.2.21,34881330905,4682492,4682492,671,90580,"(주)사나이픽처스,(주)페퍼민트앤컴퍼니,(주)대명문화공장,(주)파트너스케이",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"범죄,액션",박훈정,이정재,최민식,박훈정,48700515537,16233505179,329280000,34881330905,"(주)사나이픽처스,(주)페퍼민트앤컴퍼니,(주)대명문화공장,(주)파트너스케이",34881330905,34881330905,34881330905,34881330905,이정재,45731397483,15243799161,1897970000,34881330905,최민식,82687393798,20671848450,13403595000,34881330905
973,신암행어사,2004.11.26,251079500,41823,41823,66,2615,캐릭터플랜(주),(주)시네마서비스,15세관람가,"애니메이션,판타지,SF","안태근,조지 시무라",구자형,지성,"안태근,조지 시무라",251079500,251079500,251079500,251079500,캐릭터플랜(주),460487000,230243500,209407500,251079500,구자형,251079500,251079500,251079500,251079500,지성,251079500,251079500,251079500,251079500
83,신의 한 수,2014.7.3,28811011456,3566344,3566344,794,77089,"(주)메이스엔터테인먼트,(주)아지트필름",(주)쇼박스,청소년관람불가,"범죄,액션",조범구,정우성,안성기,조범구,53904844656,17968281552,2132943200,28811011456,"(주)메이스엔터테인먼트,(주)아지트필름",28811011456,28811011456,28811011456,28811011456,정우성,79169985808,11309997973,2139360500,28811011456,안성기,79482626056,13247104343,3443753000,28811011456
558,신이 보낸 사람,2014.2.13,3068195600,424258,424258,285,12684,주식회사 태풍코리아,"(주)씨타마운틴픽쳐스,(주)마인스 엔터테인먼트",15세이상관람가,드라마,김진무,김인권,홍경인,김진무,3068195600,3068195600,3068195600,3068195600,주식회사 태풍코리아,3068195600,3068195600,3068195600,3068195600,김인권,18699083156,3739816631,314542400,7013842000,홍경인,3068195600,3068195600,3068195600,3068195600
241,실미도,2003.12.24,10923920500,1719165,1719165,51,14330,(주)시네마서비스,(주)시네마서비스,15세관람가,전쟁,강우석,설경구,안성기,강우석,1.40622E+11,15624638440,599122500,28638460100,(주)시네마서비스,90810602258,8255509296,599122500,20091127000,설경구,3.09082E+11,19317602939,2195870500,81025004000,안성기,79482626056,13247104343,3443753000,28811011456
462,실종,2009.3.19,4346511500,644276,644276,262,31373,"활동사진,모션픽쳐",(주)시너지하우스 (시너지),청소년관람불가,"범죄,스릴러,미스터리",김성홍,문성근,추자현,김성홍,4346511500,4346511500,4346511500,4346511500,"활동사진,모션픽쳐",4346511500,4346511500,4346511500,4346511500,문성근,6108842000,2036280667,311840500,4346511500,추자현,4346511500,4346511500,4346511500,4346511500
279,심야의 F.M.,2010.10.14,9179188500,1208310,1208310,423,50429,"(주)주말의 명화,(주)홍필름",롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"스릴러,범죄",김상만,수애,유지태,김상만,11116330441,3705443480,391554441,9179188500,"(주)주말의 명화,(주)홍필름",9179188500,9179188500,9179188500,9179188500,수애,34978837042,6995767408,1073144500,11200872500,유지태,18871100000,6290366667,1928502500,9179188500
334,심장이 뛴다,2011.1.5,7624895500,1025243,1025243,445,26876,"(주)오죤필름,(유)대결문화산업전문회사",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,윤재근,김윤진,박해일,윤재근,7624895500,7624895500,7624895500,7624895500,"(주)오죤필름,(유)대결문화산업전문회사",7624895500,7624895500,7624895500,7624895500,김윤진,76915286179,15383057236,7624895500,21641740000,박해일,1.51529E+11,15152900461,1258000500,44395967609
628,싸움,2007.12.12,2195870500,342119,342119,345,15218,"(주)시네마서비스,상상필름(주)",(주)시네마서비스,15세이상관람가,"멜로/로맨스,코미디",한지승,설경구,김태희,한지승,6195942500,3097971250,2195870500,4000072000,"(주)시네마서비스,상상필름(주)",2195870500,2195870500,2195870500,2195870500,설경구,3.09082E+11,19317602939,2195870500,81025004000,김태희,10777312600,5388656300,2195870500,8581442100
346,싸움의 기술,2006.1.5,7330992000,1146422,1146422,216,23077,코리아 엔터테인먼트,씨제이엔터테인먼트,15세관람가,코미디,신한솔,백윤식,재희,신한솔,13231791972,4410597324,1777803000,7330992000,코리아 엔터테인먼트,37620539003,6270089834,934380300,16751202503,백윤식,10259127400,5129563700,2928135400,7330992000,재희,7787069000,3893534500,456077000,7330992000
485,싸이보그지만 괜찮아,2006.12.7,3983748800,676533,676533,289,18922,(주)모호필름,씨제이엔터테인먼트,12세이상관람가,"SF,멜로/로맨스,판타지",박찬욱,임수정,정지훈,박찬욱,76442092184,15288418437,1928502500,35211229991,(주)모호필름,42905958193,10726489548,3603598500,20483051393,임수정,64926584442,9275226349,217269000,34222160500,정지훈,3983748800,3983748800,3983748800,3983748800
98,쌍화점,2008.12.30,25411823400,3749034,3749034,532,72498,오퍼스픽쳐스,(주)쇼박스,청소년관람불가,드라마,유하,조인성,주진모,유하,70397565999,14079513200,3837152000,25411823400,오퍼스픽쳐스,1.37314E+11,17164237589,387323000,47102707500,조인성,37076421000,18538210500,11664597600,25411823400,주진모,84959849813,21239962453,1450490000,36292848900
34,써니,2011.5.4,54035565100,7362657,7362657,546,149135,"(주)알로하픽쳐스,(주)토일렛픽쳐스",씨제이이앤엠(주),15세이상관람가,"드라마,코미디",강형철,유호정,심은경,강형철,1.54126E+11,30825124541,698549500,54035565100,"(주)알로하픽쳐스,(주)토일렛픽쳐스",54734114600,27367057300,698549500,54035565100,유호정,54035565100,54035565100,54035565100,54035565100,심은경,55195600662,27597800331,1160035562,54035565100
823,써니 감독판,2011.7.28,698549500,90562,90562,54,1574,"(주)알로하픽쳐스,(주)토일렛픽쳐스",씨제이이앤엠(주),청소년관람불가,"드라마,코미디",강형철,고수희,김민영,강형철,1.54126E+11,30825124541,698549500,54035565100,"(주)알로하픽쳐스,(주)토일렛픽쳐스",54734114600,27367057300,698549500,54035565100,고수희,698549500,698549500,698549500,698549500,김민영,698549500,698549500,698549500,698549500
987,썬데이 서울,2006.2.9,227157000,36865,36865,84,2748,필름놀이(주),(주)시네마서비스,15세관람가,코미디,박성훈,봉태규,이청아,박성훈,227157000,227157000,227157000,227157000,필름놀이(주),227157000,227157000,227157000,227157000,봉태규,11409061500,2852265375,227157000,4817252500,이청아,8250810000,4125405000,227157000,8023653000
694,썸,2004.10.22,1488328000,237763,237763,121,8366,씨앤필름(주),(주)시네마서비스,15세관람가,스릴러,장윤현,고수,김효인,장윤현,11221097500,3740365833,1488328000,7763409000,씨앤필름(주),14701462000,3675365500,706033000,6792339000,고수,19399602787,9699801394,1488328000,17911274787,김효인,1488328000,1488328000,1488328000,1488328000
191,쎄시봉,2015.2.5,13571515911,1715370,1715370,829,51744,"유한회사 제이필름,(주)무브픽쳐스",씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디,드라마",김현석,김윤석,정우,김현석,54218807920,10843761584,1899792000,19838443000,"유한회사 제이필름,(주)무브픽쳐스",13571515911,13571515911,13571515911,13571515911,김윤석,4.07696E+11,31361226474,5970851500,93665632500,정우,73746626926,36873313463,13571515911,60175111015
650,쏜다,2007.3.14,1945217400,328837,328837,236,16901,시오필름(주),(주)쇼박스,15세이상관람가,코미디,박정우,감우성,김수로,박정우,70824074628,17706018657,636285500,36067171064,시오필름(주),11271085100,3757028367,947570700,8378297000,감우성,96490963693,12061370462,273950500,66014775400,김수로,2460725900,1230362950,515508500,1945217400
741,쓰리 몬스터,2004.8.20,1159253000,180038,180038,60,3952,"(주)영화사봄,어플로즈픽쳐스,가도카와헤럴드픽쳐스",씨제이엔터테인먼트,18세관람가,공포(호러),"박찬욱,미이케 다카시,프루트 챈",강혜정,하세가와 쿄코,"박찬욱,미이케 다카시,프루트 챈",1159253000,1159253000,1159253000,1159253000,"(주)영화사봄,어플로즈픽쳐스,가도카와헤럴드픽쳐스",1159253000,1159253000,1159253000,1159253000,강혜정,23159567590,3859927932,781692500,9846423390,하세가와 쿄코,1159253000,1159253000,1159253000,1159253000
842,쓰리 썸머 나잇,2015.7.15,616132846,77621,77621,297,5391,"더램프(주),㈜감독의집","(주)리틀빅픽쳐스,(주)인벤트스톤",청소년관람불가,코미디,김상진,김동욱,임원희,김상진,29134075346,5826815069,616132846,11898748500,"더램프(주),㈜감독의집",616132846,616132846,616132846,616132846,김동욱,616132846,616132846,616132846,616132846,임원희,2860823346,1430411673,616132846,2244690500
69,아가씨,2016.6.1,35211229991,4287839,4287839,1171,90365,"유한회사 아가씨에프에스,(주)모호필름,(주)용필름",씨제이이앤엠(주),청소년관람불가,"스릴러,드라마",박찬욱,김민희,김태리,박찬욱,76442092184,15288418437,1928502500,35211229991,"유한회사 아가씨에프에스,(주)모호필름,(주)용필름",35211229991,35211229991,35211229991,35211229991,김민희,35211229991,35211229991,35211229991,35211229991,김태리,35211229991,35211229991,35211229991,35211229991
593,아기와 나,2008.8.14,2641412500,431206,431206,217,16125,(주)프라임엔터테인먼트,(주)프라임엔터테인먼트,12세이상관람가,"드라마,코미디",김진영,장근석,문메이슨,김진영,37239145254,7447829051,2248238000,19174920500,(주)프라임엔터테인먼트,17536356501,4384089125,1777803000,9807963501,장근석,7637514500,2545838167,1185999000,3810103000,문메이슨,2641412500,2641412500,2641412500,2641412500
216,아내가 결혼했다,2008.10.23,12062180000,1799447,1799447,417,57496,(주)주피터필름,씨제이엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",정윤수,손예진,김주혁,정윤수,20034360500,6678120167,967522000,12062180000,(주)주피터필름,16657332165,5552444055,1738293033,12062180000,손예진,1.51102E+11,18887702842,2027581239,44395967609,김주혁,22466463439,4493292688,2027581239,12062180000
450,아는 여자,2004.6.25,4686013500,736274,736274,81,10935,필름있수다,(주)시네마서비스,15세관람가,드라마,장진,이나영,정재영,장진,62826762799,6980751422,542739500,18567863300,필름있수다,26228374799,6557093700,334175900,13944930000,이나영,5281252000,2640626000,595238500,4686013500,정재영,1.11703E+11,18617203965,327192000,40328508500
569,아들,2007.5.1,2886902500,452209,452209,284,23228,"필름있수다,(주)시네마서비스글로벌",(주)시네마서비스,전체관람가,"드라마,가족",장진,차승원,류덕환,장진,62826762799,6980751422,542739500,18567863300,"필름있수다,(주)시네마서비스글로벌",2886902500,2886902500,2886902500,2886902500,차승원,69251563406,9893080487,1431751800,23831958600,류덕환,3127164612,1563582306,240262112,2886902500
425,아라한 장풍대작전,2004.4.30,5207878000,810379,810379,82,12590,(주)싸이더스,(주)시네마서비스,12세관람가,"액션,드라마",류승완,류승범,윤소이,류승완,2.03751E+11,29107258091,4114057000,1.05169E+11,(주)싸이더스,1.56245E+11,7102062500,386192500,32373120927,류승범,39981252364,4442361374,426257300,11241013000,윤소이,8430661000,4215330500,3222783000,5207878000
404,아랑,2006.6.28,5726173700,951834,951834,181,22803,"㈜더드림앤드픽쳐스,(주)디알엠엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,15세관람가,공포(호러),안상훈,송윤아,이동욱,안상훈,27857233028,9285744343,3741046828,18390012500,"㈜더드림앤드픽쳐스,(주)디알엠엔터테인먼트",12657310200,6328655100,5726173700,6931136500,송윤아,8257705700,2752568567,997380500,5726173700,이동욱,5726173700,5726173700,5726173700,5726173700
833,아마존의 눈물,2010.3.25,648292000,104201,104201,47,4393,(주)MBC,(주)씨타마운틴픽쳐스,15세이상관람가,다큐멘터리,"김진만,김현철",김남길,,"김진만,김현철",648292000,648292000,648292000,648292000,(주)MBC,1289581900,644790950,641289900,648292000,김남길,1.65698E+11,27616322985,387323000,66372140706,,3789320200,947330050,648292000,1131393200
523,아부의 왕,2012.6.21,3511102500,497880,497880,428,22060,(주)황금주전자,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,정승구,송새벽,성동일,정승구,4588553500,2294276750,1077451000,3511102500,(주)황금주전자,3511102500,3511102500,3511102500,3511102500,송새벽,22686023000,11343011500,3511102500,19174920500,성동일,98162158973,16360359829,2647781500,57570773000
723,아빠가 여자를 좋아해,2010.1.14,1243136000,174333,174333,277,13408,(주)하리마오픽쳐스,(주)쇼박스,12세이상관람가,"멜로/로맨스,코미디",이광재,김지석,이나영,이광재,1243136000,1243136000,1243136000,1243136000,(주)하리마오픽쳐스,1.3422E+11,26844050003,1243136000,66372140706,김지석,1243136000,1243136000,1243136000,1243136000,이나영,16181594000,8090797000,1243136000,14938458000
735,아빠를 빌려드립니다,2014.11.20,1190329500,172652,172652,326,8457,"(주)이스트스카이필름,(주)어뮤즈엔터테인먼트","메가박스중앙(주)플러스엠,(주)레드로버",12세이상관람가,"코미디,가족,드라마",김덕수,김상경,문정희,김덕수,1190329500,1190329500,1190329500,1190329500,"(주)이스트스카이필름,(주)어뮤즈엔터테인먼트",1190329500,1190329500,1190329500,1190329500,김상경,58799677637,8399953948,262191500,44098470600,문정희,46721494433,15573831478,1190329500,39602995500
124,아수라,2016.9.28,20579716662,2594420,2594420,1278,68044,(주)사나이픽처스,씨제이이앤엠(주),청소년관람불가,"범죄,액션",김성수,정우성,김현빈,김성수,47694326162,15898108721,5339725500,21774884000,(주)사나이픽처스,37332001725,12444000575,3262380431,20579716662,정우성,79169985808,11309997973,2139360500,28811011456,김현빈,20579716662,20579716662,20579716662,20579716662
190,아이들...,2011.2.17,13579712500,1867849,1867849,504,41515,"(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,스릴러",이규만,박용우,류승룡,이규만,17851578000,8925789000,4271865500,13579712500,"(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트",13579712500,13579712500,13579712500,13579712500,박용우,49271822600,8211970433,1123934000,13579712500,류승룡,4.37076E+11,54634522846,230047000,1.35753E+11
634,아이스케키,2006.8.24,2119494000,369710,369710,189,12214,(주)엠케이픽처스,(주)엠케이픽처스,전체관람가,드라마,여인광,신애라,박지빈,여인광,2119494000,2119494000,2119494000,2119494000,(주)엠케이픽처스,63751200409,9107314344,877984800,26119699000,신애라,2333627500,1166813750,214133500,2119494000,박지빈,2119494000,2119494000,2119494000,2119494000
350,아저씨,2010.8.4,47102707500,941408,6178452,359,33333,오퍼스픽쳐스,씨제이엔터테인먼트,청소년관람불가,"액션,드라마",이정범,원빈,김새론,이정범,94724255600,23681063900,2834514800,47102707500,오퍼스픽쳐스,1.37314E+11,17164237589,387323000,47102707500,원빈,98055570500,32685190167,11090682500,47102707500,김새론,87795872100,29265290700,830984100,47102707500
55,아저씨,2010.8.4,39862180500,5237044,5237044,501,76542,오퍼스픽쳐스,씨제이엔터테인먼트,청소년관람불가,"액션,드라마",이정범,원빈,김새론,이정범,94724255600,23681063900,2834514800,47102707500,오퍼스픽쳐스,1.37314E+11,17164237589,387323000,47102707500,원빈,98055570500,32685190167,11090682500,47102707500,김새론,87795872100,29265290700,830984100,47102707500
836,아치와 씨팍,2006.6.28,640343800,100088,100088,121,5897,제이팀스튜디오(주),㈜스튜디오이쩜영,18세관람가,"애니메이션,코미디,액션,SF,범죄",조범진,류승범,임창정,조범진,640343800,640343800,640343800,640343800,제이팀스튜디오(주),640343800,640343800,640343800,640343800,류승범,39981252364,4442361374,426257300,11241013000,임창정,16134377900,8067188950,640343800,15494034100
526,아파트,2006.7.6,3460497800,540539,540539,204,17110,(주)토일렛픽쳐스,(주)쇼박스,18세관람가,공포(호러),안병기,고소영,강성진,안병기,7287981800,3643990900,3460497800,3827484000,(주)토일렛픽쳐스,3460497800,3460497800,3460497800,3460497800,고소영,4408068500,2204034250,947570700,3460497800,강성진,13268359800,6634179900,3460497800,9807862000
859,아홉살 인생,2004.3.26,527412000,85312,85312,27,2492,"(주)황기성 사단,(주)조이슈즈",(주)시네마서비스,전체관람가,드라마,윤인호,김석,최성,윤인호,10335375501,5167687751,527412000,9807963501,"(주)황기성 사단,(주)조이슈즈",527412000,527412000,527412000,527412000,김석,527412000,527412000,527412000,527412000,최성,527412000,527412000,527412000,527412000
862,악마를 보았다,2010.8.12,13919416500,67449,1817063,253,4818,"(주)페퍼민트앤컴퍼니,(주)씨즈엔터테인먼트",(주)쇼박스,청소년관람불가,스릴러,김지운,이병헌,최민식,김지운,1.44425E+11,20632187812,704635000,61270079831,"(주)페퍼민트앤컴퍼니,(주)씨즈엔터테인먼트",27323011500,13661505750,13403595000,13919416500,이병헌,2.43236E+11,30404518798,1744090200,88908642769,최민식,82687393798,20671848450,13403595000,34881330905
198,악마를 보았다,2010.8.12,13403595000,1749614,1749614,490,37903,"(주)페퍼민트앤컴퍼니,(주)씨즈엔터테인먼트",(주)쇼박스,청소년관람불가,스릴러,김지운,이병헌,최민식,김지운,1.44425E+11,20632187812,704635000,61270079831,"(주)페퍼민트앤컴퍼니,(주)씨즈엔터테인먼트",27323011500,13661505750,13403595000,13919416500,이병헌,2.43236E+11,30404518798,1744090200,88908642769,최민식,82687393798,20671848450,13403595000,34881330905
157,악의 연대기,2015.5.14,17361815332,2192525,2192525,776,64351,(주)비에이엔터테인먼트,씨제이이앤엠(주),15세이상관람가,스릴러,백운학,손현주,마동석,백운학,17361815332,17361815332,17361815332,17361815332,(주)비에이엔터테인먼트,17724914132,8862457066,363098800,17361815332,손현주,69273975400,23091325133,12309164568,39602995500,마동석,73861883206,12310313868,315291000,18089137369
410,"안녕, 형아",2005.5.27,5614875500,924019,924019,158,24235,(주)명필름,(주)시네마서비스,전체관람가,드라마,임태형,박원상,양현우,임태형,5614875500,5614875500,5614875500,5614875500,(주)명필름,68535281533,11422546922,1074486100,30220536000,박원상,7973505101,3986752551,2358629601,5614875500,양현우,5614875500,5614875500,5614875500,5614875500
975,안녕! 유에프오,2004.1.30,250534000,40361,40361,17,864,우리영화(주),(주)튜브엔터테인먼트,전체관람가,드라마,김진민,김응수,변희봉,김진민,250534000,250534000,250534000,250534000,우리영화(주),250534000,250534000,250534000,250534000,김응수,17414550006,5804850002,250534000,11898748500,변희봉,1.31769E+11,43923137100,250534000,66715881300
753,알포인트,2004.8.20,6792339000,168735,1068087,79,5244,씨앤필름(주),(주)시네마서비스,15세관람가,전쟁,공수창,감우성,손병호,공수창,18823943000,6274647667,5714762000,6792339000,씨앤필름(주),14701462000,3675365500,706033000,6792339000,감우성,96490963693,12061370462,273950500,66014775400,손병호,27430413500,6857603375,978382500,13944930000
405,알포인트,2004.8.20,5714762000,899352,899352,100,10589,씨앤필름(주),(주)시네마서비스,15세관람가,전쟁,공수창,감우성,손병호,공수창,18823943000,6274647667,5714762000,6792339000,씨앤필름(주),14701462000,3675365500,706033000,6792339000,감우성,96490963693,12061370462,273950500,66014775400,손병호,27430413500,6857603375,978382500,13944930000
6,암살,2015.7.22,98463522781,12705783,12705783,1519,175191,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,전지현,이정재,최동훈,3.70409E+11,61734840664,6132877000,98463522781,(주)케이퍼필름,2.84002E+11,94667380760,91872987000,98463522781,전지현,1.12547E+11,37515643194,5754065300,98463522781,이정재,2.36799E+11,47359886597,220051200,98463522781
839,애인,2005.12.8,625824000,98639,98639,114,5290,기획시대(주),(주)쇼박스,18세관람가,멜로/로맨스,김태은,성현아,조동혁,김태은,625824000,625824000,625824000,625824000,기획시대(주),56036769100,9339461517,625824000,44098470600,성현아,8259677500,2753225833,625824000,6648786000,조동혁,625824000,625824000,625824000,625824000
189,애자,2009.9.9,13633902000,1901731,1901731,376,65500,시리우스픽쳐스(주),(주)시너지하우스 (시너지),15세이상관람가,"드라마,코미디",정기훈,김성태,최강희,정기훈,36306576689,12102192230,4761399902,17911274787,시리우스픽쳐스(주),13633902000,13633902000,13633902000,13633902000,김성태,13633902000,13633902000,13633902000,13633902000,최강희,49478391100,9895678220,302239000,15800299000
566,애정결핍이 두 남자에게 미치는 영향,2006.11.16,2928135400,499612,499612,247,18626,"투모로우엔터테인먼트,아이러브시네마",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,김성훈,백윤식,이혜영,김성훈,1.45561E+11,29112267872,1302907128,57530028417,"투모로우엔터테인먼트,아이러브시네마",2928135400,2928135400,2928135400,2928135400,백윤식,10259127400,5129563700,2928135400,7330992000,이혜영,2928135400,2928135400,2928135400,2928135400
421,야수,2006.1.12,5339725500,837011,837011,299,19254,㈜팝콘필름,(주)쇼박스,18세관람가,액션,김성수,최령,권상우,김성수,47694326162,15898108721,5339725500,21774884000,㈜팝콘필름,37974628500,7594925700,1797632500,17497165500,최령,14919147000,4973049000,728085000,8851336500,권상우,44354951100,8870990220,4255397500,23831958600
306,야수와 미녀,2005.10.27,8378297000,1339833,1339833,202,29108,시오필름(주),(주)쇼박스,12세관람가,코미디,이계벽,류승범,신민아,이계벽,64823320256,32411660128,8378297000,56445023256,시오필름(주),11271085100,3757028367,947570700,8378297000,류승범,39981252364,4442361374,426257300,11241013000,신민아,29524239405,5904847881,470675000,16636404305
